SampleID	SS_error	RA	Level	Time	Site
2087	1.221848791	-1.877795552	L5	Day0	HL
2088	0	-1.896477765	L5	Day0	HL
2089	0.301029996	-1.980457894	L5	Day0	HL
2090	0.602059991	-1.952429171	L5	Day0	HL
2091	0.162727299	-1.024930487	L5	Day0	HL
2092	0.124938737	-1.926100231	L5	Day0	HL
2093	0.021189298	-0.84606826	L5	Day0	HL
2094	0.024823584	-0.716269938	L5	Day0	HL
2095	0.176091259	-1.810196178	L5	Day0	HL
2096	1.04E-09	-0.938539108	L5	Day0	HL
2097	0	-1.992196297	L5	Day0	HL
2098	0.176091259	-1.963424555	L5	Day0	HL
2099	1.522878787	-1.855519157	L5	Day0	HL
2100	0.184524427	-0.564594596	L5	Day0	HL
2101	0	-1.952429171	L5	Day0	HL
2102	0.477121255	-1.980457894	L5	Day0	HL
2103	0.05473879	-0.293583392	L5	Day0	HL
2104	0	-1.980457893	L5	Day0	HL
2105	0.06366908	-0.521266513	L5	Day0	HL
2106	0.301029996	-1.941705305	L5	Day0	HL
2107	0.301029996	-1.830213292	L5	Day0	HL
2108	0.301029996	-1.734945226	L5	Day0	HL
2109	0	-1.947034139	L5	Day0	HL
2110	0.051152522	-0.237157225	L5	Day0	HL
2111	0.477121255	-1.873247925	L5	Day0	HL
2112	0.238239166	-0.587643736	L5	Day0	HL
2113	1.221848791	-1.963424555	L5	Day0	HL
2114	0.139661993	-0.70139963	L5	Day0	HL
2115	0.190331698	-0.360808131	L5	Day0	HL
2116	0	-1.394621314	L5	Day0	HL
2117	0.051152522	-0.471165742	L5	Day0	HL
2118	0.067331973	0.08698495	L5	Day0	HL
2119	0.148939013	-0.822497711	L5	Day0	HL
2120	2.066946831	-1.539548812	L5	Day0	HL
2121	0.011899224	-0.556666079	L5	Day0	HL
2122	0.255272507	-1.600246652	L5	Day0	HL
2123	0.176091259	-1.921020706	L5	Day0	HL
2124	0.096910013	-1.316443057	L5	Day0	HL
2125	1.698970046	-0.974705563	L5	Day0	HL
2126	0.023481096	-0.530619659	L5	Day0	HL
2127	0	-1.527139554	L5	Day0	HL
2128	0.301029996	-1.980457894	L5	Day0	HL
2129	0.778151252	-1.579057353	L5	Day0	HL
2130	0.132625566	-0.965098137	L5	Day0	HL
2131	0.191885528	-1.216032667	L5	Day0	HL
2132	0.096910013	-0.639617342	L5	Day0	HL
2133	0	-1.864293082	L5	Day0	HL
2134	0	-1.791061168	L5	Day0	HL
2135	0.544068046	-1.78363715	L5	Day0	HL
2136	0.167136416	-0.388207093	L5	Day0	HL
2137	0.318758762	-0.880087347	L5	Day0	HL
2138	0.397940008	-0.908575885	L6	Day0	HL
2139	0.196294645	-0.738911412	L6	Day0	HL
2140	0.301029996	-1.82613538	L6	Day0	HL
2141	0.301029996	-1.947034139	L6	Day0	HL
2142	7.41E-10	-0.682332887	L6	Day0	HL
2143	1.823908782	-1.931239872	L6	Day0	HL
2144	2.066946833	-1.691166301	L6	Day0	HL
2145	0.018885344	-0.494169131	L6	Day0	HL
2146	2.263241477	-1.270058426	L6	Day0	HL
2147	0.477121255	-1.57448579	L6	Day0	HL
2148	0.027664579	1.055606479	L6	Day0	HL
2149	0.189056236	-0.528569162	L6	Day0	HL
2150	0.022276396	-0.897433307	L6	Day0	HL
2151	1.698970046	-1.82613538	L6	Day0	HL
2152	0.077165955	-0.543765295	L6	Day0	HL
2153	0.477121256	-1.355832074	L6	Day0	HL
2154	1.920818795	-1.911036485	L6	Day0	HL
2155	0.184524426	-0.918001263	L6	Day0	HL
2156	1.823908782	-1.877795552	L6	Day0	HL
2157	0.066946788	-1.32149305	L6	Day0	HL
2158	0.335792104	-1.115946812	L6	Day0	HL
2159	0.698970004	-1.802440714	L6	Day0	HL
2160	0.029555244	-0.263009308	L6	Day0	HL
2161	0.22184875	-0.943828997	L6	Day0	HL
2162	0.301029996	-1.931239871	L6	Day0	HL
2163	0.176091259	-1.855519157	L6	Day0	HL
2164	0.698970004	-1.798614306	L6	Day0	HL
2165	0.133538908	-0.714383066	L6	Day0	HL
2166	0.091080469	-0.515273394	L6	Day0	HL
2167	0.061269657	-0.615469384	L6	Day0	HL
2168	0.477121255	-1.610006489	L6	Day0	HL
2169	0.032184683	-0.970157936	L6	Day0	HL
2170	0.152610163	-0.466707742	L6	Day0	HL
2171	0.124938737	-1.776337912	L6	Day0	HL
2172	0.301029996	-1.998186661	L6	Day0	HL
2173	0.012589127	-0.683208187	L6	Day0	HL
2174	0.051152522	-0.716269938	L6	Day0	HL
2175	0	-1.846918986	L6	Day0	HL
2176	0.019044631	0.330249578	L6	Day0	HL
2177	2.301030039	-1.016670065	L6	Day0	HL
2178	1.823908782	-1.868747423	L6	Day0	HL
2179	0	-1.830213292	L6	Day0	HL
2180	2.367976828	-1.080272896	L6	Day0	HL
2181	0.259637311	-0.892203644	L6	Day0	HL
2182	0.263241437	-1.135359852	L6	Day0	HL
2183	0	-1.167990195	L6	Day0	HL
2184	0.2155998	-1.023010243	L6	Day0	HL
2185	0.016670065	0.170400843	L6	Day0	HL
2186	0.054357662	-0.891259525	L6	Day0	HL
2187	0.09108047	-0.736263266	L6	Day0	HL
2188	0.167491087	-0.832266696	L6	Day0	HL
2189	0.146128035	-0.739908644	L6	Day0	HL
2190	0.196294646	-1.044614875	L6	Day0	HL
2191	0.131278914	-0.564816912	L6	Day0	HL
2192	0.301029996	-0.995181149	L6	Day0	HL
2193	0.004316006	0.722890815	L6	Day0	HL
2194	0.073786214	-0.607545889	L6	Day0	HL
2195	0.273001272	-0.711256382	L6	Day0	HL
2196	0.079181248	-1.738247861	L6	Day0	HL
2197	0.176091259	-1.926100232	L6	Day0	HL
2198	0.087150177	-1.202306642	L6	Day0	HL
2199	0.176091259	-1.830213292	L6	Day0	HL
2200	0.544068047	-1.457579148	L6	Day0	HL
2201	0.111973759	-0.885637512	L6	Day0	HL
2202	0.044494219	0.25182651	L6	Day0	HL
2203	0.176091259	-1.941705305	L6	Day0	HL
2204	0.397940009	-1.706300045	L6	Day0	HL
2205	0	-0.974134499	L6	Day0	HL
2206	0.034762106	-0.807077352	L6	Day0	HL
2207	0.380211243	-1.10117082	L6	Day0	HL
2208	0.140178703	-0.88517228	L6	Day0	HL
2209	0.028028723	-0.943828997	L6	Day0	HL
2210	0.087150176	-0.888439421	L6	Day0	HL
2211	1.522878787	-1.947034139	L6	Day0	HL
2212	1.500602352	-0.194179816	L6	Day0	HL
2213	0.102662343	-0.92610023	L6	Day0	HL
2214	0.367976787	-1.169777417	L6	Day0	HL
2215	0.204119984	-1.630209875	L6	Day0	HL
2216	0.397940009	-1.78363715	L6	Day0	HL
2217	0.249877475	-1.217029899	L6	Day0	HL
2218	0.196294647	-1.229178789	L6	Day0	HL
2219	0.176091259	-1.659619505	L6	Day0	HL
2220	0.109144471	-1.201342614	L6	Day0	HL
2221	0.096910014	-1.27459418	L6	Day0	HL
2222	0.39794001	-1.337005217	L6	Day0	HL
2223	0.079181247	-1.253459165	L6	Day0	HL
2224	0.029963223	-0.965098137	L6	Day0	HL
2225	0.367976783	-1.440545808	L6	Day0	HL
2226	0	-1.998186661	L6	Day0	HL
2227	0.176091258	-0.744929445	L6	Day0	HL
2228	0.065867797	0.455067959	L6	Day0	HL
2229	0.045757489	-1.304069158	L6	Day0	HL
2230	0.096910013	-1.409914954	L6	Day0	HL
2231	0.041392684	-1.015413061	L6	Day0	HL
2232	0.230448922	-1.070901863	L6	Day0	HL
2233	0.051660172	-0.131817262	L6	Day0	HL
2234	0.234083206	-1.192761324	L6	Day0	HL
2235	1.30E-09	-1.381302892	L6	Day0	HL
2236	1.73E-09	-1.276879946	L6	Day0	HL
2237	0.096910013	-1.375512214	L6	Day0	HL
2238	0.204119983	-1.416186463	L6	Day0	HL
2239	0.079181244	-1.294417773	L6	Day0	HL
2240	0.24303805	-1.457579148	L6	Day0	HL
2241	1.15E-09	-0.765614044	L6	Day0	HL
2242	0.477121255	-1.325319458	L6	Day0	HL
2243	0.037788562	-0.92610023	L6	Day0	HL
2244	0.477121255	-1.846918986	L6	Day0	HL
2245	0.477121255	-1.765614046	L6	Day0	HL
2246	0.154901962	-1.252374784	L6	Day0	HL
2247	1.48E-09	-1.273455793	L6	Day0	HL
2248	0.176091259	-1.477121256	L6	Day0	HL
2249	0.063753434	0.276131582	L6	Day0	HL
2250	0.196294644	-1.283810325	L6	Day0	HL
2251	0.301029996	-1.464584049	L6	Day0	HL
2252	0	-1.427384363	L6	Day0	HL
2253	0.367976785	-1.390136305	L6	Day0	HL
2254	0.669006783	-1.337005216	L6	Day0	HL
2255	0.34242268	-1.255636084	L6	Day0	HL
2256	0.054216106	0.417157722	L6	Day0	HL
2257	0.397940009	-1.359974819	L6	Day0	HL
2258	0.352182519	-1.462822204	L6	Day0	HL
2259	0.439332695	-1.15568143	L6	Day0	HL
2260	0.051152522	-1.399153124	L6	Day0	HL
2261	0.301029996	-1.249137791	L6	Day0	HL
2262	0.154901961	-1.300424708	L6	Day0	HL
2263	0.698970004	-1.440545809	L6	Day0	HL
2264	0.069635928	0.141867229	L6	Day0	HL
2265	0.079181247	-1.353092037	L6	Day0	HL
2266	1.221848791	-1.643331553	L6	Day0	HL
2267	0.301029997	-1.25021411	L6	Day0	HL
2268	0.079181246	-1.286145247	L6	Day0	HL
2269	0.031408464	0.496933506	L6	Day0	HL
2270	0.903089988	-1.374076528	L6	Day0	HL
2271	0.109144469	-1.170673795	L6	Day0	HL
2272	0.522878746	-1.282647554	L6	Day0	HL
2273	0.154901962	-1.362758768	L6	Day0	HL
2274	0.477121255	-1.868747423	L6	Day0	HL
2275	0.066946788	-1.558853967	L6	Day0	HL
2276	1.079181249	-1.325319458	L6	Day0	HL
2277	0.057991948	-1.287317432	L6	Day0	HL
2278	0.057991947	-1.276879946	L6	Day0	HL
2279	0.079181248	-1.567717427	L6	Day0	HL
2280	0.477121256	-1.333074923	L6	Day0	HL
2281	0.066946788	-1.357208603	L6	Day0	HL
2282	0	-1.58367755	L6	Day0	HL
2283	0.263241436	-1.486303299	L6	Day0	HL
2284	0	-1.89173133	L6	Day0	HL
2285	0.013161446	0.007684703	L6	Day0	HL
2286	0.301029996	-1.402200817	L6	Day0	HL
2287	0.176091259	-1.403732721	L6	Day0	HL
2288	0.477121255	-1.595447769	L6	Day0	HL
2289	0.066946791	-1.741575805	L6	Day0	HL
2290	0.22184875	-1.531236702	L6	Day0	HL
2291	0.176091259	-1.635411069	L6	Day0	HL
2292	0.698970006	-1.447279191	L6	Day0	HL
2293	0.544068044	-1.503336639	L6	Day0	HL
2294	0.176091261	-1.357208603	L6	Day0	HL
2295	0.35218252	-1.427384363	L6	Day0	HL
2296	0.477121256	-1.38569714	L6	Day0	HL
2297	0.138302698	-1.04127156	L6	Day0	HL
2298	0.026328939	-1.055489797	L6	Day0	HL
2299	0.342422683	-1.142028613	L6	Day0	HL
2300	0.243038049	-1.045959441	L6	Day0	HL
2301	0.301029996	-1.731667516	L6	Day0	HL
2302	0.073428917	-0.155421451	L6	Day0	HL
2303	0.176091259	-1.685257442	L6	Day0	HL
2304	1.698970046	-1.776337912	L6	Day0	HL
2305	0.09691001	-1.505271139	L6	Day0	HL
2306	0.124938737	-1.507214294	L6	Day0	HL
2307	0.653212516	-1.640675309	L6	Day0	HL
2308	0.221848751	-1.306515894	L6	Day0	HL
2309	0.477121255	-1.810196179	L6	Day0	HL
2310	0.477121256	-1.646004142	L6	Day0	HL
2311	0.477121256	-1.186202275	L6	Day0	HL
2312	0.255272506	-1.239569105	L6	Day0	HL
2313	0.477121255	-1.440545809	L6	Day0	HL
2314	0.057991945	-1.200380722	L6	Day0	HL
2315	0.022276395	-0.451198688	L6	Day0	HL
2316	0.124938737	-1.416186463	L6	Day0	HL
2317	0.77815125	-1.61999071	L6	Day0	HL
2318	0.176091259	-1.4789422	L6	Day0	HL
2319	0.096910013	-1.375512213	L6	Day0	HL
2320	0.301029996	-1.667998436	L6	Day0	HL
2321	3.35E-10	-0.536621441	L6	Day0	HL
2322	0.301029996	-1.855519157	L6	Day0	HL
2323	0.698970004	-1.646004143	L6	Day0	HL
2324	0.477121255	-1.855519158	L6	Day0	HL
2325	0.301029996	-1.71564007	L6	Day0	HL
2326	0.301029996	-1.635411069	L6	Day0	HL
2327	0	-1.184346314	L6	Day0	HL
2328	0.196294647	-0.885172279	L6	Day0	HL
2329	0.176091259	-1.541651937	L6	Day0	HL
2330	0.342422681	-1.193706471	L6	Day0	HL
2331	0.124938737	-1.185273303	L6	Day0	HL
2332	0.191885527	-1.012286378	L6	Day0	HL
2333	0.367976787	-1.58367755	L6	Day0	HL
2334	1.698970046	-1.802440714	L6	Day0	HL
2335	0.77815125	-1.597840582	L6	Day0	HL
2336	0.176091259	-1.762097471	L6	Day0	HL
2337	0.22184875	-1.537455822	L6	Day0	HL
2338	0.066946791	-1.452398636	L6	Day0	HL
2339	0.043954902	0.090589075	L6	Day0	HL
2340	0.210853366	-1.08836329	L6	Day0	HL
2341	0.079181244	-1.755148612	L6	Day0	HL
2342	0.77815125	-1.261126606	L6	Day0	HL
2343	0.301029996	-1.830213292	L6	Day0	HL
2344	0.176091261	-1.67654221	L6	Day0	HL
2345	0.477121255	-1.89173133	L6	Day0	HL
2346	0.845098041	-1.533299862	L6	Day0	HL
2347	0.352182519	-1.316443058	L6	Day0	HL
2348	0.096910013	-1.58367755	L6	Day0	HL
2349	0.012516557	0.046320436	L6	Day0	HL
2350	0	-1.57448579	L6	Day0	HL
2351	0.146128039	-1.375512214	L6	Day0	HL
2352	0.397940011	-1.806301134	L6	Day0	HL
2353	0.477121255	-1.82613538	L6	Day0	HL
2354	0	-1.70018312	L6	Day0	HL
2355	0.124938739	-1.765614045	L6	Day0	HL
2356	0	-1.810196178	L6	Day0	HL
2357	0	-1.670827726	L6	Day0	HL
2358	0.131278915	-0.760698775	L6	Day0	HL
2359	0.22184875	-1.625070236	L6	Day0	HL
2360	0.397940011	-1.554489161	L6	Day0	HL
2361	0.544068044	-1.662394559	L6	Day0	HL
2362	0.301029996	-1.706300045	L6	Day0	HL
2363	1.698970046	-1.834329859	L6	Day0	HL
2364	0.477121255	-1.558853967	L6	Day0	HL
2365	2.477121299	-0.826135378	L6	Day0	HL
2366	2.08E-09	-1.464584049	L6	Day0	HL
2367	0.085914629	-0.657962943	L6	Day0	HL
2368	0.602059994	-1.758609144	L6	Day0	HL
2369	0.477121255	-1.53537287	L6	Day0	HL
2370	0.176091259	-1.519059423	L6	Day0	HL
2371	0.397940009	-1.527139554	L6	Day0	HL
2372	0.196294645	-1.365560677	L6	Day0	HL
2373	0.007221995	1.243923214	L6	Day0	HL
2374	0.477121255	-1.974705565	L6	Day0	HL
2375	1.823908782	-1.738247862	L6	Day0	HL
2376	0.146128035	-1.358589508	L6	Day0	HL
2377	0.477121255	-1.901276648	L6	Day0	HL
2378	1.221848791	-1.787333296	L6	Day0	HL
2379	0.301029996	-1.744929447	L6	Day0	HL
2380	0.301029996	-1.741575805	L6	Day0	HL
2381	0.007424018	-0.411318167	L6	Day0	HL
2382	0	-1.556666081	L6	Day0	HL
2383	0.15490196	-0.56726993	L6	Day0	HL
2384	0.221848752	-1.490031172	L6	Day0	HL
2385	0	-1.725185388	L6	Day0	HL
2386	0.057991947	-1.080272896	L6	Day0	HL
2387	0.301029996	-1.998186661	L6	Day0	HL
2388	1.221848791	-1.947034139	L6	Day0	HL
2389	0.047772782	-0.442722727	L6	Day0	HL
2390	0.176091259	-1.635411069	L6	Day0	HL
2391	0.176091259	-1.721980248	L6	Day0	HL
2392	0.602059991	-1.482607154	L6	Day0	HL
2393	0.544068046	-1.688201822	L6	Day0	HL
2394	0.845098041	-1.71564007	L6	Day0	HL
2395	0.477121255	-1.712504357	L6	Day0	HL
2396	1.221848791	-1.822095402	L6	Day0	HL
2397	0.301029996	-1.963424555	L6	Day0	HL
2398	0.124938737	-1.794821317	L6	Day0	HL
2399	0.477121256	-1.772733786	L6	Day0	HL
2400	0.397940009	-1.537455822	L6	Day0	HL
2401	0	-1.554489162	L6	Day0	HL
2402	0.094556108	-0.493225218	L6	Day0	HL
2403	0.301029996	-1.670827727	L6	Day0	HL
2404	0.260912773	-0.81968933	L6	Day0	HL
2405	0.24303805	-1.738247862	L6	Day0	HL
2406	0.026130857	-0.054389968	L6	Day0	HL
2407	0.096910013	-1.505271139	L6	Day0	HL
2408	0.653212515	-1.191818231	L6	Day0	HL
2409	0.301029996	-1.78363715	L6	Day0	HL
2410	0.698970006	-1.617473054	L6	Day0	HL
2411	1.221848791	-1.936441065	L6	Day0	HL
2412	0.397940009	-1.709391122	L6	Day0	HL
2413	0.064298644	-0.13685142	L6	Day0	HL
2414	0	-1.846918985	L6	Day0	HL
2415	2.066946831	-1.432273282	L6	Day0	HL
2416	0	-1.205211633	L6	Day0	HL
2417	0.301029996	-1.846918986	L6	Day0	HL
2418	0	-1.772733787	L6	Day0	HL
2419	1.522878787	-1.741575804	L6	Day0	HL
2420	0.477121255	-1.873247925	L6	Day0	HL
2421	0.176091259	-0.613723724	L6	Day0	HL
2422	0.176091259	-1.806301135	L6	Day0	HL
2423	0.602059991	-1.78363715	L6	Day0	HL
2424	0	-1.65686207	L6	Day0	HL
2425	0.131984225	-0.051516101	L6	Day0	HL
2426	0.301029996	-1.980457894	L6	Day0	HL
2427	0	-1.798614306	L6	Day0	HL
2428	0.075250952	-0.465821607	L6	Day0	HL
2429	0	-1.980457894	L6	Day0	HL
2430	0	-1.703230812	L6	Day0	HL
2431	0.09691001	-1.567717426	L6	Day0	HL
2432	0.301029996	-1.806301135	L6	Day0	HL
2433	0.099209901	-0.019511697	L6	Day0	HL
2434	3.71E-10	-0.322382867	L6	Day0	HL
2435	0.301029996	-1.873247924	L6	Day0	HL
2436	0.477121255	-1.576765556	L6	Day0	HL
2437	1.920818798	-1.662394559	L6	Day0	HL
2438	2.59E-09	-1.586006213	L6	Day0	HL
2439	0.477121255	-1.868747423	L6	Day0	HL
2440	0.113943352	-0.8401594	L6	Day0	HL
2441	0.301029996	-1.529183296	L6	Day0	HL
2442	0	-1.765614045	L6	Day0	HL
2443	1.920818795	-1.665187458	L6	Day0	HL
2444	0.301029996	-1.744929447	L6	Day0	HL
2445	0.096910015	-1.515075042	L6	Day0	HL
2446	0.301029996	-1.706300045	L6	Day0	HL
2447	0.51188336	-1.276879947	L6	Day0	HL
2448	0	-1.896477765	L6	Day0	HL
2449	1.823908782	-1.755148612	L6	Day0	HL
2450	1.698970046	-1.769159327	L6	Day0	HL
2451	0.602059991	-1.648693281	L6	Day0	HL
2452	0	-1.911036485	L6	Day0	HL
2453	0.698970004	-1.887036209	L6	Day0	HL
2454	0	-1.545888989	L6	Day0	HL
2455	0.301029996	-1.851197783	L6	Day0	HL
2456	1.522878787	-1.947034139	L6	Day0	HL
2457	0.301029996	-1.921020706	L6	Day0	HL
2458	0.77815125	-1.721980249	L6	Day0	HL
2459	0.103344123	-0.294179214	L6	Day0	HL
2460	0.301029996	-1.855519157	L6	Day0	HL
2461	0.146128037	-1.443899451	L6	Day0	HL
2462	0.602059991	-1.791061168	L6	Day0	HL
2463	1.823908782	-1.992196297	L6	Day0	HL
2464	0.051152522	-0.485746867	L6	Day0	HL
2465	0.301029996	-1.802440714	L6	Day0	HL
2466	0.477121255	-1.877795552	L6	Day0	HL
2467	0.176091259	-1.765614046	L6	Day0	HL
2468	0.268845312	-0.948107795	L6	Day0	HL
2469	0.477121256	-1.688201822	L6	Day0	HL
2470	0.367976787	-1.012909917	L6	Day0	HL
2471	0.096910013	-1.541651937	L6	Day0	HL
2472	0.273001273	-1.145401791	L6	Day0	HL
2473	0.146128035	-1.565484545	L6	Day0	HL
2474	0.301029996	-1.595447769	L6	Day0	HL
2475	0.602059994	-1.980457893	L6	Day0	HL
2476	1.920818798	-1.691166301	L6	Day0	HL
2477	0	-1.810196178	L6	Day0	HL
2478	1.823908782	-1.89173133	L6	Day0	HL
2479	0.012064511	-0.306270599	L6	Day0	HL
2480	1.698970049	-1.921020705	L6	Day0	HL
2481	0.243038046	-1.656862069	L6	Day0	HL
2482	3.46E-09	-1.887036208	L6	Day0	HL
2483	1.221848791	-1.969028432	L6	Day0	HL
2484	0.176091261	-1.450685441	L6	Day0	HL
2485	0.124938737	-1.561052931	L6	Day0	HL
2486	0.301029996	-1.896477765	L6	Day0	HL
2487	0.176091259	-1.638035213	L6	Day0	HL
2488	0.477121255	-1.90612915	L6	Day0	HL
2489	0.698970006	-1.70018312	L6	Day0	HL
2490	2.335792144	-1.08836329	L6	Day0	HL
2491	1.698970046	-1.947034139	L6	Day0	HL
2492	0.22847933	-0.939591944	L6	Day0	HL
2493	0.124938738	-1.241677334	L6	Day0	HL
2494	0.096910013	-0.599041949	L6	Day0	HL
2495	0.176091259	-1.787333295	L6	Day0	HL
2496	0.301029996	-1.838485818	L6	Day0	HL
2497	1.698970046	-1.772733786	L6	Day0	HL
2498	0.477121255	-1.667998436	L6	Day0	HL
2499	0.439332694	-0.831855237	L6	Day0	HL
2500	0	-1.89173133	L6	Day0	HL
2501	0.176091259	-1.915999905	L6	Day0	HL
2502	0.038598359	0.811363704	L6	Day0	HL
2503	0.072550667	-0.708152048	L6	Day0	HL
2504	0.124938737	-1.662394559	L6	Day0	HL
2505	0.22184875	-1.734945226	L6	Day0	HL
2506	1.221848791	-1.921020706	L6	Day0	HL
2507	0	-1.941705305	L6	Day0	HL
2508	0.031034234	-0.454118615	L6	Day0	HL
2509	0	-1.794821317	L6	Day0	HL
2510	1.522878787	-1.974705565	L6	Day0	HL
2511	0.2155998	-0.405732309	L6	Day0	HL
2512	0.301029996	-1.969028432	L6	Day0	HL
2513	0.104735352	-1.081732711	L6	Day0	HL
2514	1.522878787	-1.877795552	L6	Day0	HL
2515	0.176091259	-1.896477765	L6	Day0	HL
2516	1.522878787	-1.980457894	L6	Day0	HL
2517	0	-1.952429171	L6	Day0	HL
2518	0.134698575	-1.024930487	L6	Day0	HL
2519	0.221848752	-1.926100231	L6	Day0	HL
2520	0	-0.84606826	L6	Day0	HL
2521	0.230448922	-0.716269938	L6	Day0	HL
2522	0.301029996	-1.810196178	L6	Day0	HL
2523	0.022276395	-0.938539108	L6	Day0	HL
2524	1.522878787	-1.992196297	L6	Day0	HL
2525	0.301029996	-1.963424555	L6	Day0	HL
2526	0.301029996	-1.855519157	L6	Day0	HL
2527	0.036722807	-0.564594596	L6	Day0	HL
2528	0	-1.952429171	L6	Day0	HL
2529	1.698970046	-1.980457894	L6	Day0	HL
2530	0.047923552	-0.293583392	L6	Day0	HL
2531	1.698970046	-1.980457893	L6	Day0	HL
2532	0.01128101	-0.521266513	L6	Day0	HL
2533	1.522878787	-1.941705305	L6	Day0	HL
2534	0.176091259	-1.830213292	L6	Day0	HL
2535	0	-1.734945226	L6	Day0	HL
2536	0	-1.947034139	L6	Day0	HL
2537	0.051152522	-0.237157225	L6	Day0	HL
2538	0.301029996	-1.873247925	L6	Day0	HL
2539	0.090176631	-0.587643736	L6	Day0	HL
2540	0.477121255	-1.963424555	L6	Day0	HL
2541	0.015239966	-0.70139963	L6	Day0	HL
2542	0.204119983	-0.360808131	L6	Day0	HL
2543	0.477121255	-1.394621314	L6	Day0	HL
2544	0.159700843	-0.471165742	L6	Day0	HL
2545	0.048446629	0.08698495	L6	Day0	HL
2546	0.212608092	-0.822497711	L6	Day0	HL
2547	0.84509804	-1.539548812	L6	Day0	HL
2548	0.159700843	-0.556666079	L6	Day0	HL
2549	1.920818795	-1.600246652	L6	Day0	HL
2550	0.176091259	-1.921020706	L6	Day0	HL
2551	0.096910015	-1.316443057	L6	Day0	HL
2552	2.653212557	-0.974705563	L6	Day0	HL
2553	0.012234456	-0.530619659	L6	Day0	HL
2554	0.22184875	-1.527139554	L6	Day0	HL
2555	1.221848791	-1.980457894	L6	Day0	HL
2556	0.602059991	-1.579057353	L6	Day0	HL
2557	0.048304681	-0.965098137	L6	Day0	HL
2558	0.243038049	-1.216032667	L6	Day0	HL
2559	0.081670047	-0.639617342	L6	Day0	HL
2560	1.522878787	-1.864293082	L6	Day0	HL
2561	0.176091263	-1.791061168	L6	Day0	HL
2562	0.845098041	-1.78363715	L6	Day0	HL
2563	0.04441914	-0.388207093	L6	Day0	HL
2564	0.356547325	-0.880087347	L6	Day0	HL
2565	0.528273777	-0.908575885	L7	Day0	HL
2566	0.196294645	-0.738911412	L7	Day0	HL
2567	0.301029996	-1.82613538	L7	Day0	HL
2568	0.301029996	-1.947034139	L7	Day0	HL
2569	0.121043693	-0.682332887	L7	Day0	HL
2570	1.522878787	-1.931239872	L7	Day0	HL
2571	1.522878787	-1.691166301	L7	Day0	HL
2572	0.048848568	-0.494169131	L7	Day0	HL
2573	2.066946834	-1.270058426	L7	Day0	HL
2574	0.176091259	-1.57448579	L7	Day0	HL
2575	0.033608601	1.055606479	L7	Day0	HL
2576	0.094269917	-0.528569162	L7	Day0	HL
2577	0	-0.897433307	L7	Day0	HL
2578	0.176091259	-1.82613538	L7	Day0	HL
2579	0.056727624	-0.543765295	L7	Day0	HL
2580	0.176091261	-1.355832074	L7	Day0	HL
2581	0	-1.911036485	L7	Day0	HL
2582	0.301029996	-0.918001263	L7	Day0	HL
2583	0	-1.877795552	L7	Day0	HL
2584	0.109144469	-1.32149305	L7	Day0	HL
2585	0.159700843	-1.115946812	L7	Day0	HL
2586	0	-1.802440714	L7	Day0	HL
2587	0.035232376	-0.263009308	L7	Day0	HL
2588	0	-0.943828997	L7	Day0	HL
2589	1.221848791	-1.931239871	L7	Day0	HL
2590	1.522878787	-1.855519157	L7	Day0	HL
2591	0.602059991	-1.798614306	L7	Day0	HL
2592	0.252725316	-0.714383066	L7	Day0	HL
2593	0.221848749	-0.515273394	L7	Day0	HL
2594	0.023481096	-0.615469384	L7	Day0	HL
2595	0.176091259	-1.610006489	L7	Day0	HL
2596	0.191885528	-0.970157936	L7	Day0	HL
2597	0.110412483	-0.466707742	L7	Day0	HL
2598	0.176091259	-1.776337912	L7	Day0	HL
2599	0.176091259	-1.998186661	L7	Day0	HL
2600	0.397940009	-0.683208187	L7	Day0	HL
2601	0.015794268	-0.716269938	L7	Day0	HL
2602	0.477121255	-1.846918986	L7	Day0	HL
2603	0.004278798	0.330249578	L7	Day0	HL
2604	2.636822141	-1.016670065	L7	Day0	HL
2605	1.698970046	-1.868747423	L7	Day0	HL
2606	0.477121255	-1.830213292	L7	Day0	HL
2607	2.500602395	-1.080272896	L7	Day0	HL
2608	0.041392685	-0.892203644	L7	Day0	HL
2609	0.342422683	-1.135359852	L7	Day0	HL
2610	0.051152524	-1.167990195	L7	Day0	HL
2611	1.48E-09	-1.023010243	L7	Day0	HL
2612	0.108874805	0.170400843	L7	Day0	HL
2613	0.185636577	-0.891259525	L7	Day0	HL
2614	0.115393419	-0.736263266	L7	Day0	HL
2615	0.131278914	-0.832266696	L7	Day0	HL
2616	0.093421685	-0.739908644	L7	Day0	HL
2617	0.439332694	-1.044614875	L7	Day0	HL
2618	0.167491087	-0.564816912	L7	Day0	HL
2619	0.159700843	-0.995181149	L7	Day0	HL
2620	0.055443399	0.722890815	L7	Day0	HL
2621	0.045757491	-0.607545889	L7	Day0	HL
2622	0.287241711	-0.711256382	L7	Day0	HL
2623	0.176091258	-1.738247861	L7	Day0	HL
2624	1.698970046	-1.926100232	L7	Day0	HL
2625	0.087150176	-1.202306642	L7	Day0	HL
2626	1.698970046	-1.830213292	L7	Day0	HL
2627	0.477121255	-1.457579148	L7	Day0	HL
2628	0.054357664	-0.885637512	L7	Day0	HL
2629	0.009651386	0.25182651	L7	Day0	HL
2630	0.477121255	-1.941705305	L7	Day0	HL
2631	0.397940009	-1.706300045	L7	Day0	HL
